Patient	Tissue	Barcoding.emulsion	Library	Barcode	Total.counts	Percent.counts.from.mitochondrial.genes	Most.likely.LM22.cell.type	Major.cell.type	Minor.subset	used_in_NSCLC_all_cells	x_NSCLC_all_cells	y_NSCLC_all_cells	used_in_NSCLC_and_blood_immune	x_NSCLC_and_blood_immune	y_NSCLC_and_blood_immune	used_in_NSCLC_immune	x_NSCLC_immune	y_NSCLC_immune	used_in_NSCLC_non_immune	x_NSCLC_non_immune	y_NSCLC_non_immune	used_in_blood	x_blood	y_blood	cellID	cellID_new	sizeFactor	UMAP1	UMAP2	clust	CCL5
p1	tumor	p1t	p1t2	bcBIBD	1230	5.69105691056911	T cells CD4 memory resting	tNK cells	tNK1	True	16.388443024619	-115.272731765428	True	478.066370553537	-1247.92551629791	True	513.078974101911	674.938456153068	False	NA	NA	False	NA	NA	9828	315	0.979438352331642	-1.69387224535095	-0.181526280251101	2	0
p1	tumor	p1t	p1t1	bcEGEU	539	10.9461966604824	T cells CD4 memory resting	tNK cells	tNK1	True	-85.1544038913308	-130.61937344656	True	782.743593182236	-1540.09966418227	True	476.694087368059	782.638724127922	False	NA	NA	False	NA	NA	9480	316	1.18527170850615	0.313336161574254	-0.653446368184642	4	0
p1	tumor	p1t	p1t1	bcFOWR	1281	8.58704137392662	NK cells resting	tNK cells	tNK1	True	-79.231974855838	-494.952294298116	True	241.495956883688	-999.816098160352	True	308.667809497344	879.638193036324	False	NA	NA	False	NA	NA	9471	317	1.10375163606105	0.688066569765934	3.64760699191992	3	1.24808650979017
p1	tumor	p1t	p1t1	bcFIQG	1330	7.29323308270677	NK cells resting	tNK cells	tNK1	True	-69.8533403059582	-597.602616318329	True	121.993862871816	-934.086005743202	True	177.656382286678	943.509814552338	False	NA	NA	False	NA	NA	9135	318	0.965622760014485	0.299748507937321	3.83243002811377	3	0
p1	tumor	p1t	p1t1	bcHWAK	1860	4.08602150537634	NK cells activated	tNK cells	tNK1	True	-11.0824083830339	-485.634112104185	True	175.855731536972	-958.319154534613	True	363.05617155087	489.585198526221	False	NA	NA	False	NA	NA	8851	319	1.13051179505876	0.890279261073002	3.06565751949255	3	0
p1	tumor	p1t	p1t1	bcGXPA	1066	4.50281425891182	NK cells resting	tNK cells	tNK2	True	-138.320694204932	-405.679929545232	True	360.70482211543	-975.675020661397	True	470.46954134227	869.102951612796	False	NA	NA	False	NA	NA	8583	320	1.20547847277938	1.74223872800721	-0.611299104300097	4	0
p1	tumor	p1t	p1t1	bcBOHZ	908	6.82819383259912	NK cells resting	tNK cells	tNK1	True	-68.4447845152697	-565.041988047693	True	95.0817891721542	-913.554869621019	True	179.704516907101	940.718621551716	False	NA	NA	False	NA	NA	7167	321	0.970323447259471	0.370691982706914	3.61932196536963	3	1.68122698087916
p7	tumor	p7t	p7t2	bcAEGM	1203	13.1338320864505	NK cells resting	tNK cells	tNK1	True	-102.821633264492	-450.188695363378	True	311.095389484869	-982.618846431232	True	413.502535338985	802.342325225645	False	NA	NA	False	NA	NA	54504	322	0.983939765466981	1.0452823319043	-1.23288974842127	4	0
p7	tumor	p7t	p7t1	bcHUXW	508	3.74015748031496	NK cells resting	tNK cells	tNK1	True	-75.4913090133366	-530.649211625794	True	337.98191679922	-1062.10118195463	True	303.313069728534	856.943336873584	False	NA	NA	False	NA	NA	50272	323	1.19843168249486	0.947052208384404	3.05491270938818	3	2.06831155816401
p4	tumor	p4t	p4t1	bcFFXW	1379	8.19434372733865	T cells CD4 memory resting	tNK cells	tNK1	True	-13.6806096060687	-233.668396695936	True	564.640137563006	-1275.27479338213	True	540.402475560604	637.206064885972	False	NA	NA	False	NA	NA	32945	324	0.913653610169437	-0.231482224861255	-0.646381831970767	2	3.12377736326057
p3	tumor	p3t	p3t3	bcFUNA	1180	4.57627118644068	T cells CD4 memory resting	tNK cells	tNK2	True	-140.983881331952	-407.573634175817	True	412.733621748676	-972.98154754668	True	495.490519003605	819.15517397636	False	NA	NA	False	NA	NA	31648	325	1.12945772017397	0.323247996767888	-3.30778060039575	1	3.05223783072151
p3	tumor	p3t	p3t2	bcDXND	1441	7.28660652324774	T cells CD4 memory resting	tNK cells	tNK1	True	-124.31687148043	-253.827901257504	True	747.165068376022	-1363.874233144	True	644.739159277524	588.887664970368	False	NA	NA	False	NA	NA	25683	326	0.994846497345242	-0.49329939703094	-2.83477840503748	1	0
p3	tumor	p3t	p3t1	bcBCNB	1628	7.12530712530713	T cells CD8	tNK cells	tNK1	True	-97.7387049336717	-296.040196674659	True	387.64740301574	-1033.56576711774	True	459.916977951818	762.920301380204	False	NA	NA	False	NA	NA	24503	327	1.11602555962132	1.08095547338379	-0.289736054149226	4	1.04979139228552
p3	tumor	p3t	p3t1	bcGXWS	1023	14.3695014662757	NK cells resting	tNK cells	tNK1	True	-106.39361091289	-448.638513312489	True	305.367683939935	-983.543878528607	True	336.114528678504	857.176211423038	False	NA	NA	False	NA	NA	22386	328	1.0124873405478	0.998301831683049	-0.261435798612193	4	0
p1	tumor	p1t	p1t4	bcHWUI	1995	6.8671679197995	NK cells resting	tNK cells	tNK1	True	-36.0497313299574	-665.058820779211	True	-118.781038935114	-903.716356432885	True	150.135915793835	969.125463971942	False	NA	NA	False	NA	NA	14035	329	1.13415772747014	-0.149779709378353	3.6809050075144	3	2.14976457987154
p1	tumor	p1t	p1t2	bcDVKS	1283	8.8074824629774	NK cells resting	tNK cells	tNK1	True	-70.4548285022553	-576.116971746442	True	84.9572693579089	-922.728333905961	True	182.272736138358	935.257037819881	False	NA	NA	False	NA	NA	12311	330	1.02404765657505	0.276117233237156	3.54621138492529	3	0
p1	tumor	p1t	p1t2	bcHRNR	2121	12.7769919849128	T cells CD4 memory resting	tNK cells	tNK1	True	-7.03563698543388	-148.688658107337	True	492.251096145262	-1177.00545092767	True	513.045092234227	680.620437827896	False	NA	NA	False	NA	NA	10672	331	0.962929040728721	-0.275963398018947	-0.530937961545543	4	2.5261620263526
p1	tumor	p1t	p1t1	bcIBJI	1071	5.41549953314659	NK cells resting	tNK cells	tNK1	True	-65.524891275605	-577.756508990721	True	123.309629399273	-929.121900764042	True	192.569417685728	928.178102639232	False	NA	NA	False	NA	NA	9377	332	1.06177515244249	0.762072411974797	3.66545214572851	3	0
p6	tumor	p6t	p6t1	bcHHOJ	886	10.8352144469526	NK cells activated	tNK cells	tNK1	True	-74.8612059803257	-613.515838599103	True	-59.1502549174669	-915.958465992132	True	188.508587681802	937.570307033216	False	NA	NA	False	NA	NA	43206	333	1.10684660881302	-0.152403952876201	3.74286236682837	3	0
p5	tumor	p5t	p5t2	bcGLKR	800	7.625	T cells CD8	tNK cells	tNK1	True	-72.5451651547902	-437.682610733457	True	373.686749832577	-1062.0496991292	True	446.439354963117	792.448255485107	False	NA	NA	False	NA	NA	39440	334	1.00739838157315	-0.220268996754756	-0.243697605338649	2	1.77094012803803
p4	tumor	p4t	p4t3	bcEAGP	1658	10.313630880579	NK cells activated	tNK cells	tNK2	True	-175.579205937617	-510.922932400721	True	319.970800417974	-929.254240823037	True	445.046918188959	918.877808933926	False	NA	NA	False	NA	NA	37039	335	1.03988360118653	0.87464949270142	-2.21995983203943	1	2.46237874890414
p4	tumor	p4t	p4t3	bcGSRP	712	7.16292134831461	NK cells resting	tNK cells	tNK1	True	-152.095466631048	-469.375638007297	True	394.248325262129	-1012.13555032187	True	449.348232634264	794.608843134741	False	NA	NA	False	NA	NA	35673	336	0.958402488468497	-1.50966289857971	-2.32909998973902	2	1.94469386342272
p4	tumor	p4t	p4t3	bcHQZV	1425	10.3157894736842	T cells CD4 memory activated	tNK cells	tNK1	True	-205.727773658113	-168.296735084182	True	883.442649816709	-858.692726829734	True	565.710373032087	362.595927820649	False	NA	NA	False	NA	NA	35451	337	1.09019691514634	0.215751437147984	-2.70588073810633	1	0
p4	tumor	p4t	p4t2	bcCWOR	1519	6.91244239631337	NK cells resting	tNK cells	tNK1	True	-122.035808639607	-450.917430998365	True	145.236505228614	-949.711275235764	True	381.007656912166	843.675016552762	False	NA	NA	False	NA	NA	33997	338	1.03282862966295	-1.64424243787872	0.301067971381589	2	2.84741946574067
p3	tumor	p3t	p3t3	bcGWMF	434	6.45161290322581	NK cells resting	tNK cells	tNK1	True	-95.7608451618659	-513.619260571173	True	230.420415627521	-981.045062807712	True	259.795476524789	893.199917570934	False	NA	NA	False	NA	NA	31770	339	1.01193242187309	-0.480906790444723	2.98458566585486	3	2.4403042066484
p3	tumor	p3t	p3t3	bcHCTK	2051	8.77620672842516	T cells CD4 memory resting	tNK cells	tNK1	True	-34.2248789979326	-23.1808564782739	True	677.429392091309	-1381.8012115477	True	639.620761979192	603.784532454089	False	NA	NA	False	NA	NA	31110	340	0.918097725639881	-1.44645634512054	-0.843411571589068	1	1.02335867377501
p3	tumor	p3t	p3t3	bcGTLX	858	7.10955710955711	T cells CD4 memory resting	tNK cells	tNK2	True	-145.468398169832	-401.233432716	True	400.823851636649	-978.116659909894	True	494.351347655416	830.182944112099	False	NA	NA	False	NA	NA	30654	341	1.17115065911362	0.603324142893681	-2.72835931858118	1	4.04272182359297
p3	tumor	p3t	p3t2	bcCGSX	1605	9.40809968847352	NK cells activated	tNK cells	tNK2	True	-156.239278245202	-480.286522605255	True	377.618912136796	-962.401134680639	True	452.730101997997	886.84352412496	False	NA	NA	False	NA	NA	27755	342	1.04131700777658	0.672435013255009	-3.18584308704431	1	2.16682824706466
p3	tumor	p3t	p3t2	bcGXCE	2055	9.24574209245742	T cells CD4 memory resting	tNK cells	tNK2	True	-135.643885687308	-354.499541749893	True	417.683161638506	-975.532378079636	True	522.029863036652	803.63243138666	False	NA	NA	False	NA	NA	25858	343	0.980741872260038	0.977892843684086	-3.28334841808374	1	0
p1	tumor	p1t	p1t4	bcDLCJ	1097	8.56882406563355	NK cells resting	tNK cells	tNK1	True	-56.2542017321567	-680.714810419378	True	-283.934266938692	-904.316097316944	True	139.922935521672	978.740406587017	False	NA	NA	False	NA	NA	14883	344	1.08359559883912	-0.11609551529037	3.71547951618139	3	0
p1	tumor	p1t	p1t4	bcBLHO	1155	5.1948051948052	NK cells resting	tNK cells	tNK1	True	-57.6540380012379	-679.73739556253	True	-331.328672585948	-922.641484711897	True	128.116293797435	980.396181590845	False	NA	NA	False	NA	NA	14771	345	1.12018565805979	0.44259884735001	3.01984944263403	3	2.46172217461003
p1	tumor	p1t	p1t4	bcCLLX	1322	3.63086232980333	NK cells resting	tNK cells	tNK1	True	-64.3369961861417	-671.755012733273	True	67.9414475117241	-915.16419877531	True	161.760927554453	956.407093762005	False	NA	NA	False	NA	NA	14119	346	1.07874601733857	0.513059345682988	3.41934003749792	3	0
p1	tumor	p1t	p1t3	bcGPOU	1607	7.77846919726198	NK cells resting	tNK cells	tNK1	True	-71.569466572416	-582.629031537977	True	163.159910600837	-942.621553901336	True	221.573392854561	915.808817941081	False	NA	NA	False	NA	NA	13545	347	0.982438480935793	0.449415830572972	3.75395407596533	3	1.15810583747985
p1	tumor	p1t	p1t3	bcDVFF	3607	6.23787080676462	T cells CD8	tNK cells	tNK1	True	-84.8889740841292	-307.179806637883	True	351.529114920363	-1039.89812160535	True	466.022156300907	753.299650342455	False	NA	NA	False	NA	NA	13320	348	0.942712499793127	-1.09988329033004	-1.4463110335737	2	0
p1	tumor	p1t	p1t3	bcAMCP	2165	6.74364896073903	NK cells resting	tNK cells	tNK2	True	-130.839806982878	-384.500565737633	True	367.683272906001	-977.457565366196	True	488.709519070045	839.841546497451	False	NA	NA	False	NA	NA	12785	349	1.01090570677943	1.49531122823609	-0.82296643337305	4	0
p6	tumor	p6t	p6t1	bcEGWZ	487	16.6324435318275	T cells CD8	tNK cells	tNK1	True	-82.2468664116237	-351.665476251921	True	506.390790757241	-1171.44732144131	True	467.094426101784	787.767929876023	False	NA	NA	False	NA	NA	44062	350	0.698988621534224	-0.859995814362636	-1.2423162229925	2	0
p5	tumor	p5t	p5t2	bcCDWJ	681	12.4816446402349	NK cells resting	tNK cells	tNK1	True	-53.826491119275	-685.293476408037	True	-277.98708383803	-890.032471216765	True	124.355568729539	984.036110814508	False	NA	NA	False	NA	NA	40181	351	1.13253764766838	0.421271590193638	2.7306093207926	3	2.5951183619674
p4	tumor	p4t	p4t3	bcGVDZ	975	8.71794871794872	NK cells resting	tNK cells	tNK1	True	-144.490402386481	-455.859630712701	True	357.942337552603	-969.149304016784	True	456.754508159877	798.699250016286	False	NA	NA	False	NA	NA	36610	352	0.890208657384017	-2.03170851091491	-2.07987783035334	2	2.45434266668923
p4	tumor	p4t	p4t3	bcFHWK	1446	11.2724757952974	T cells CD4 memory activated	tNK cells	tNK1	True	-150.668647712103	-314.693133232914	True	518.162019422368	-1021.55701525296	True	666.989385583846	665.800936175573	False	NA	NA	False	NA	NA	36123	353	1.00707759887572	-0.504141444662681	-2.60908827861841	1	0
p3	tumor	p3t	p3t3	bcCJWF	1075	8.74418604651163	T cells CD8	tNK cells	tNK1	True	-127.910536170454	-345.87996133933	True	335.860097461884	-1032.88813563368	True	521.369710197142	712.72717208729	False	NA	NA	False	NA	NA	31304	354	0.935263597536978	0.0535465159024092	-3.16449151119287	1	2.76597853437559
p3	tumor	p3t	p3t3	bcIISP	363	12.6721763085399	T cells CD4 memory resting	tNK cells	tNK1	True	-3.30635646149394	95.4355800444889	True	716.646674739098	-1514.21238509441	True	501.300755999121	172.380347843469	False	NA	NA	False	NA	NA	30848	355	0.978519383269741	0.388330487212071	-0.500101636406735	4	0
p3	tumor	p3t	p3t3	bcFILZ	1165	9.01287553648069	NK cells resting	tNK cells	tNK1	True	-74.9958430193564	-469.15220856223	True	260.171382456685	-1001.67096724256	True	320.594570090781	857.75208911685	False	NA	NA	False	NA	NA	30649	356	1.10076725251156	-0.537560405531993	2.25562038341467	3	2.01170854972331
p3	tumor	p3t	p3t2	bcGRDC	2746	8.63073561544064	T cells CD4 memory resting	tNK cells	tNK1	True	-188.222505344278	-85.442165664849	True	668.346391263332	-1073.64009762986	True	661.715293943081	526.947978839538	False	NA	NA	False	NA	NA	28162	357	0.989518975262947	-0.0908629320059923	-2.82757577976282	1	0
p3	tumor	p3t	p3t2	bcCYHI	1294	7.57341576506955	T cells CD4 memory resting	tNK cells	tNK2	True	-148.733772324136	-363.469662001975	True	437.419394137853	-1093.02165584533	True	550.485074740925	780.348692735275	False	NA	NA	False	NA	NA	27861	358	1.09007148674022	0.258256582220921	-3.00719199260767	1	1.25007095125352
p3	tumor	p3t	p3t2	bcCZUE	1912	7.21757322175732	T cells CD8	tNK cells	tNK2	True	-167.626213192264	-463.594618409293	True	398.430808142503	-948.011801044639	True	490.935960864861	855.099690541516	False	NA	NA	False	NA	NA	27161	359	1.00562808964631	0.718049851855168	-3.09015569767053	1	3.01419623492867
p3	tumor	p3t	p3t2	bcGZXQ	2002	7.04295704295704	T cells CD8	tNK cells	tNK2	True	-158.967274580182	-387.449642165033	True	427.669548248142	-961.863140926822	True	517.06575383936	841.573620624342	False	NA	NA	False	NA	NA	25887	360	1.01361305229333	0.459275869330296	-3.30808172306116	1	3.1153390881609
p1	tumor	p1t	p1t4	bcAGVE	1165	6.78111587982833	T cells CD4 memory resting	tNK cells	tNK1	True	-59.3131800164034	-281.026047307505	True	586.168220971792	-1272.06657209989	True	466.353114445722	727.013614141857	False	NA	NA	False	NA	NA	15323	361	0.854708478153444	-1.28010198692428	-1.60827908596094	2	0
p1	tumor	p1t	p1t4	bcAWDM	457	6.78336980306346	NK cells resting	tNK cells	tNK1	True	-105.086333280835	-474.857288499852	True	246.876820985726	-966.469492513844	True	353.541606872657	859.782471176062	False	NA	NA	False	NA	NA	14109	362	1.02771221487574	1.05119558950318	2.86680426517431	3	0
p1	tumor	p1t	p1t3	bcDCWT	542	4.61254612546125	NK cells activated	tNK cells	tNK1	True	-118.556202884587	-362.325788717541	True	508.036040259251	-1076.05266422756	True	639.821777439768	766.528909951292	False	NA	NA	False	NA	NA	13140	363	1.02784283041294	1.37959596296204	0.344688319358274	4	2.99654690914258
p1	tumor	p1t	p1t2	bcGZMQ	2560	4.921875	T cells CD8	tNK cells	tNK2	True	-128.555843518861	-357.029444186946	True	429.590926425224	-1057.32388032584	True	530.440020438368	777.203659796149	False	NA	NA	False	NA	NA	10911	364	1.01674233474678	0.11034491439713	-2.84257826885279	4	1.99575098744423
p7	tumor	p7t	p7t2	bcFFGA	1083	12.0036934441367	T cells CD4 memory resting	tNK cells	tNK1	True	-121.793768227018	-175.344247912857	True	582.873766873558	-1132.96825983762	True	727.995013001129	598.967905277198	False	NA	NA	False	NA	NA	52372	365	1.15273377149007	-0.035606177846065	0.138547503146573	4	2.04094354894748
p6	tumor	p6t	p6t2	bcHIVJ	712	15.4494382022472	T cells CD8	tNK cells	tNK1	True	-123.406107890047	-437.552501596545	True	342.985480624473	-996.881211591866	True	469.4046827295	794.646751439988	False	NA	NA	False	NA	NA	46905	366	1.06067345621812	-1.43119481424438	-0.330367244091586	2	1.8378641136636
p4	tumor	p4t	p4t2	bcHIBD	396	18.4343434343434	NK cells resting	tNK cells	tNK2	True	-161.638573664595	-485.563310071807	True	77.2279265491098	-982.302795315268	True	454.418559548991	833.489394795266	False	NA	NA	False	NA	NA	34502	367	0.619877258919394	-1.48215988496887	-1.73807559093531	2	0
p4	tumor	p4t	p4t2	bcBDNZ	584	6.33561643835616	T cells CD8	tNK cells	tNK1	True	-91.8896747913389	-291.492231993999	True	319.134415735319	-1059.27412474386	True	430.991881058006	771.715527689773	False	NA	NA	False	NA	NA	34037	368	0.874960687220255	-0.53049689004766	-1.5067786940008	2	0
p4	tumor	p4t	p4t1	bcHIPG	1456	7.41758241758242	NK cells resting	tNK cells	tNK2	True	-142.011832121147	-417.823036626895	True	421.175276718792	-968.934316676961	True	487.403549639242	821.680854204783	False	NA	NA	False	NA	NA	32897	369	0.980894852330331	-2.07410004953491	-2.13610444149073	2	2.68841648338086
p4	tumor	p4t	p4t1	bcHSZW	816	18.0147058823529	NK cells resting	tNK cells	tNK1	True	-93.117593238316	-352.633348146575	True	-45.7265568036326	-958.67199627663	True	445.430067051197	669.688740193809	False	NA	NA	False	NA	NA	32662	370	1.00482334036481	0.0443849541748854	1.86430396953528	1	2.52181239338365
p3	tumor	p3t	p3t2	bcEZZI	2274	6.68425681618294	T cells CD8	tNK cells	tNK1	True	-49.803788584593	-346.463127153732	True	473.039688031521	-986.986270992093	True	430.643541434414	415.682653541049	False	NA	NA	False	NA	NA	28232	371	0.916551918636926	-1.57884934763061	-0.348925686684207	2	1.51898817648332
p3	tumor	p3t	p3t2	bcFPXE	1193	7.96311818943839	NK cells resting	tNK cells	tNK1	True	-68.63965827113	-482.021342056727	True	182.78773845406	-951.77010586409	True	265.760214444521	885.980713248715	False	NA	NA	False	NA	NA	28073	372	1.19523911165227	-0.6143729261552	2.27467241207068	3	1.24103118035344
p3	tumor	p3t	p3t2	bcEULS	1534	11.1473272490222	T cells CD4 memory resting	tNK cells	tNK2	True	-137.39392479109	-241.47050368313	True	508.032888852809	-1028.86044201516	True	601.823649994831	683.153741903308	False	NA	NA	False	NA	NA	26423	373	1.0184083241942	-0.346579725245109	-2.87335214695032	1	0
p3	tumor	p3t	p3t1	bcHPMI	2256	7.13652482269503	T cells CD8	tNK cells	tNK2	True	-139.150466214251	-356.865925075268	True	413.635599498359	-989.686346649859	True	517.55497256298	805.427371904026	False	NA	NA	False	NA	NA	24112	374	1.08466125560619	0.645594445666203	-3.01812229236658	1	3.02711802290375
p1	tumor	p1t	p1t4	bcIGLM	1794	5.29542920847269	T cells CD8	tNK cells	tNK1	True	-109.59841969752	-330.890562974463	True	394.798413732522	-1048.55170744521	True	496.206407205869	739.172966647202	False	NA	NA	False	NA	NA	14134	375	1.00527441740418	-1.06161329368698	-2.16932747444208	2	0
p1	tumor	p1t	p1t2	bcAGSM	2511	6.09318996415771	T cells CD4 memory resting	tNK cells	tNK1	True	-109.840208910365	-155.336201114689	True	518.739822426547	-1124.68823455961	True	648.629006350685	645.610362335492	False	NA	NA	False	NA	NA	9912	376	1.07562060006013	-0.372508080998531	-1.15681049903925	1	1.28681750468776
p7	tumor	p7t	p7t1	bcFNPS	1038	5.8766859344894	NK cells activated	tNK cells	tNK2	True	-175.77413271782	-538.112033583946	True	277.092298019546	-906.895181775419	True	420.981383247708	944.471218156918	False	NA	NA	False	NA	NA	51359	377	1.07998349237923	1.47540864129914	-2.52941117366846	1	3.51189928286461
p5	tumor	p5t	p5t2	bcEGTG	944	4.8728813559322	NK cells resting	tNK cells	tNK1	True	47.4926132273062	-170.153576464881	True	361.919469562018	-1156.11364950207	True	581.646510429694	640.898680906143	False	NA	NA	False	NA	NA	39362	378	0.915297025199093	-0.817458929816356	-0.435597897750095	2	0
p4	tumor	p4t	p4t3	bcHBYS	1266	5.68720379146919	NK cells resting	tNK cells	tNK1	True	-146.965682721646	-493.2833125228	True	344.69615893995	-1005.2189226551	True	381.96114107821	863.150932125698	False	NA	NA	False	NA	NA	37100	379	0.948649014402991	-2.21305707315551	-1.87102196296747	2	0
